Env_Chitala Env_Chitedze Env_Nakabango Env_Serere
536.8945 324.3641 244.837 303.9656
521.9446 312.6426 236.0314 296.4872
521.016 308.7126 232.3947 291.0968
523.961 308.7895 233.7849 288.9411
524.118 302.6345 229.5425 272.5936
520.458 301.0106 230.6296 284.1783
511.0427 294.1876 223.5529 283.5191
510.1645 296.1262 222.465 288.2839
516.1918 306.6997 234.8022 286.6552
511.6203 303.3013 228.525 283.6888
520.5386 308.9816 230.8395 286.4953
520.5733 308.6728 231.7746 285.8111
511.3534 304.5646 236.2408 283.0581
519.5458 308.735 227.336 284.8056
502.1833 288.2788 216.7284 268.0005
500.9633 288.2925 209.9717 269.8465
501.5495 282.412 205.5156 268.9616
490.5743 287.7932 211.6909 268.079
489.498 281.9163 207.1095 265.5539
494.6871 285.2351 208.4411 260.102
491.6618 275.105 209.2602 259.545
494.9296 272.7635 201.8586 259.3865
498.1511 281.5622 205.9523 265.2149
499.6564 278.5446 197.4408 260.8576
487.9223 268.5253 199.7073 253.9726
488.1872 270.6487 203.3352 251.9009
484.3668 274.2241 195.757 253.3318
480.4362 269.3779 202.7677 251.7515
478.0585 268.6152 197.9982 249.0724
500.4886 287.7436 217.6257 262.1025
496.9195 284.745 210.1126 272.6933
498.8192 282.053 214.4133 262.5167
497.3455 283.6341 211.6282 262.5186
510.8425 288.2325 224.3644 277.227
519.0978 306.7532 233.0877 286.2048
529.4535 317.6188 250.2852 297.2518
530.34 316.7142 244.5191 297.7636
528.9567 307.668 237.2307 289.4679
543.1936 326.531 251.8233 303.5257
538.5125 325.5379 250.2218 309.714
547.1183 327.8795 256.1749 312.6362
523.9233 308.9911 241.5249 292.9047
536.7433 332.1411 253.8617 302.2722
555.8498 336.5076 257.3467 325.5681
555.5271 339.7064 278.2852 327.2626
558.6542 343.1664 279.9893 338.0938
566.3337 359.9281 284.4561 342.1471
573.6927 368.4525 296.664 341.4024
580.4068 362.3184 289.1184 343.4103
568.5932 348.4146 282.097 331.6516
571.0862 350.8523 276.8043 332.3539
561.7219 355.2411 275.2234 340.9411
568.5844 351.5467 273.3919 332.606
570.4867 355.9642 285.3035 333.3475
574.2959 352.7145 285.8936 340.9971
568.068 349.1142 276.3863 328.5174
564.3914 349.2822 278.7972 325.7285
554.3476 337.1853 267.737 321.0776
559.3333 341.0783 268.6966 322.3095
560.9531 341.9793 272.0147 328.4891
566.0164 356.0434 281.4113 340.7868
567.3709 359.9294 286.5941 335.5802
562.1505 346.0245 280.3469 336.9415
568.1649 354.6437 282.4167 340.1735
556.6014 336.1586 271.9174 313.2978
536.7347 324.9208 257.1985 298.8383
541.0606 324.6158 250.8247 314.4512
549.7491 337.5664 256.7175 309.5037
542.6808 327.962 261.6851 308.4758
554.6993 348.8716 271.1715 316.897
553.6487 338.0141 262.2893 324.4917
561.9587 351.88 274.9496 326.8194
555.5943 350.3701 267.265 326.2782
554.1738 346.737 260.6757 326.6091
550.3765 335.1541 266.5779 313.7489
563.7121 346.6603 272.8035 330.978
553.7261 333.0622 256.0473 311.4027
557.4613 343.6229 274.6373 324.464
558.8438 347.7523 267.575 334.1066
562.4986 355.3769 278.283 328.9489
560.8611 347.7923 271.149 333.6001
565.9057 345.6114 273.1422 331.3718
568.7266 355.8404 279.8342 336.2947
568.485 355.4444 287.9578 339.8132
580.2026 363.4034 280.2856 342.7999
573.7618 360.2589 288.5838 350.5471
565.3788 361.7039 282.0167 328.2194
579.8031 358.9629 290.257 338.9219
578.7122 365.2432 297.0625 346.3312
581.9439 367.5565 296.9867 355.594
576.9341 374.085 300.5764 354.1283
580.557 366.1489 292.5677 347.5573
564.2128 357.9815 295.7264 344.7129
570.2947 363.1485 286.0683 348.7003
583.6715 372.0872 300.8421 351.3922
583.2999 362.944 297.2916 350.8645
564.867 354.0097 287.3059 340.722
573.1443 367.0803 297.5967 345.5596
575.1931 369.3034 292.4715 344.9222
580.6704 377.498 296.2674 352.4472
576.6269 358.8698 292.9537 343.6086
586.9358 377.4731 295.3572 349.8749
576.8737 365.1485 293.0144 346.2565
579.5595 364.2563 295.9242 355.6034
578.7836 358.1881 291.9257 344.1668
577.8944 364.9405 287.3276 345.0142
598.1934 384.5204 308.8805 361.2115
585.3291 380.205 293.9268 351.169
592.1615 374.4499 301.5548 353.3816
572.3089 361.7799 296.831 347.0686
577.4549 365.8457 285.3373 336.5504
571.7609 349.875 280.3208 336.1372
571.739 356.1869 281.5314 329.4513
578.4172 354.252 284.6903 342.6382
557.0033 346.3333 275.551 323.4614
564.8185 356.1976 274.2483 327.7982
568.6069 350.5751 281.4012 336.194
564.3897 346.6633 274.8098 335.3721
559.079 342.4734 271.018 323.0394
566.1691 349.5574 270.8095 332.3751
561.7371 343.4 264.6058 336.4506
565.5375 347.5272 279.1183 335.9996
558.4048 342.1179 277.4943 327.8986
557.4521 345.6948 267.7448 327.6482
554.3352 341.5597 266.2286 312.0023
543.2855 334.0494 255.6018 315.0098
556.5061 341.5278 258.4091 317.0855
562.0969 351.4528 268.2326 325.8497
575.4468 359.2002 287.2438 343.1371
572.989 367.3311 294.2496 348.1165
582.172 361.0955 286.3966 346.9834
580.3973 366.4738 290.4725 339.3177
585.9705 363.9093 300.9458 354.4102
587.0546 377.1335 297.0888 352.9019
593.0347 379.8578 305.9124 364.7581
587.859 375.8609 296.978 363.631
577.2292 370.0213 284.3565 338.7105
580.9853 359.7093 289.8338 335.2878
575.7424 361.7887 285.9011 342.1097
563.0318 350.3383 273.4095 326.5719
559.517 345.4644 267.3635 321.1854
557.2435 343.6258 272.4876 332.1262
568.9199 354.1978 272.2278 333.4097
571.4631 354.2005 277.8883 337.089
565.9276 351.4587 281.6256 333.8862
579.0428 363.773 288.4368 343.2752
578.6439 370.235 297.2714 344.0157
575.3566 366.2373 290.7541 343.8446
565.6798 356.4667 283.6016 344.5505
570.7932 356.208 290.9232 340.2316
580.4617 362.6508 288.4699 343.3084
581.6321 367.1029 298.2125 348.7903
575.4546 363.219 283.6123 347.1661
582.0771 368.2638 288.8076 349.9423
585.0896 371.1223 295.9558 354.6716
573.2895 365.6271 288.6241 338.4643
574.9313 361.0911 289.9927 354.1342
576.0728 365.5436 291.1432 340.1752
570.0673 354.4721 286.4844 335.658
571.2856 356.733 288.9984 342.3209
586.045 371.3738 298.7036 345.3158
598.3809 385.0802 312.7468 364.3702
595.0291 383.5346 311.3458 368.4152
599.8674 385.0619 319.7882 374.9251
602.0414 389.5573 319.1815 368.0018
581.3394 374.4139 303.2377 356.6179
609.6193 389.3501 318.0236 363.5711
595.5078 380.0688 307.4312 361.0133
586.03 373.5984 306.26 367.3607
585.0681 369.9981 292.0384 348.9818
576.74 370.8716 302.4612 350.9552
585.0191 363.7906 295.0706 343.0572
581.6739 368.0343 293.287 343.9742
578.4703 363.6287 288.9359 348.9139
565.6864 353.7108 278.4175 341.4898
567.973 357.7317 277.2317 336.9322
577.9612 363.8266 286.1229 343.5646
554.9454 348.2478 270.2319 329.4175
555.1863 342.3197 271.1704 310.0787
549.0497 341.8314 267.4541 319.4231
560.4503 343.8863 272.0768 328.2426
563.1314 348.1105 272.6231 329.4552
558.6038 344.7861 264.5675 328.8579
565.023 355.0935 278.9769 336.8505
569.2062 361.5964 292.6098 336.4056
564.021 350.2678 282.3411 340.0524
573.1372 354.3218 287.865 346.3282
582.6725 371.1616 303.1554 348.3856
587.0645 372.5883 292.9424 349.8559
587.2162 375.0819 305.2906 355.7397
592.0449 369.7673 306.5587 357.95
585.5967 373.014 299.1128 354.4929
584.7249 366.9187 306.0825 356.0036
583.4835 367.5471 300.2895 347.6784
576.1324 363.6285 284.3274 346.392
561.0401 344.8204 281.2323 327.2494
560.1707 343.0467 270.586 321.1902
555.2245 341.9116 264.7568 318.9387
548.9789 334.4624 257.0525 309.8356
535.0315 335.8038 248.8561 308.1719
526.8044 315.7598 242.9734 300.437
530.8589 320.5088 243.8173 306.8497
556.738 337.0053 265.0826 313.1989
555.3526 338.5055 258.1454 314.2304
550.364 339.7064 263.7749 308.5679
537.9637 333.9074 256.8298 305.1376
543.9227 333.1062 260.03 318.294
556.6959 339.3839 268.7632 319.7475
548.0195 341.6434 269.4254 321.0803
549.658 336.0812 262.5683 322.2404
556.4329 336.459 264.4816 318.4561
568.7161 351.6966 274.7593 336.2162
572.7134 360.1435 279.8143 327.5707
587.3623 367.7697 291.9574 349.9465
583.6562 364.8047 299.7664 352.8004
572.756 364.9306 284.0674 342.8777
573.5288 367.5373 290.9906 344.3734
572.3036 354.553 287.4161 337.4503
563.5744 348.0928 279.6416 340.3511
567.8379 357.5911 284.911 337.1533
561.0912 351.5425 267.1049 323.2574
559.6369 344.056 266.1931 320.4628
549.7373 338.7828 263.0728 323.8695
545.5543 330.6931 255.326 306.8014
538.3144 324.4246 251.9962 306.5771
522.8271 312.3344 245.947 288.4402
526.19 305.9975 242.2134 285.6991
521.648 312.8055 238.5206 307.1186
525.2458 320.6073 236.7996 295.2748
523.2019 312.7522 238.872 288.6361
516.2075 297.5837 225.1205 289.5144
513.4439 301.3082 231.0957 280.8145
512.8794 288.5423 218.1945 269.7087
514.2191 293.4033 225.9033 272.0424
525.0982 305.7253 230.3654 289.2925
502.9493 291.4086 210.5266 266.6525
499.1023 287.6013 212.2294 271.0415
497.1921 277.2072 209.5908 267.5145
488.6228 278.7594 196.0135 265.0504
473.9846 272.8361 198.1103 247.9517
488.0023 272.0962 196.0723 253.2664
497.9813 281.4573 206.3669 263.6237
486.7064 268.4239 198.6966 251.3464
479.3479 268.171 201.1976 252.749
486.9784 268.8745 200.2391 255.0617
499.3489 280.6064 209.8754 265.6857
501.2338 284.1326 216.0842 268.9588
514.9824 297.7955 237.6483 281.1737
523.9488 306.2335 244.969 291.4604
537.4151 322.3972 240.7826 300.1254
545.308 326.7261 252.2996 307.2445
537.9889 327.5025 253.1913 303.5677
540.7758 318.9685 240.9238 297.7243
524.1509 304.0114 231.7526 283.0786
529.4452 316.5233 243.7914 298.5928
546.7615 324.3796 259.5283 307.9688
532.1386 315.5448 251.1818 294.7227
543.3371 328.719 256.9013 309.3003
533.5915 323.0196 246.9957 310.366
556.059 342.6024 265.4299 316.226
570.6446 355.0246 280.2628 340.6282
584.754 378.973 304.6901 362.0373
605.1709 386.8469 317.7776 365.4137
600.3774 393.2155 316.7728 372.0147
598.6766 388.3436 319.0035 368.4374
607.7428 395.8161 310.2938 367.5863
607.4664 398.3639 315.5729 360.6195
600.3846 394.2296 319.5891 375.2105
601.0078 390.1747 323.8285 376.6314
609.4259 390.4059 322.0835 376.6753
603.4059 396.9128 323.5985 380.8725
609.4021 397.1788 322.6145 374.3506
605.68 393.141 319.6096 375.9253
608.4513 385.6965 319.1719 376.9685
597.1732 383.076 311.1003 363.992
596.9546 379.9439 316.2835 362.9782
581.9866 372.0985 299.2955 353.3335
582.3872 371.8317 297.3 351.7366
600.3308 375.9733 310.7879 366.1453
602.7249 379.0001 313.4675 377.3362
603.9275 388.4646 314.7282 366.9538
606.6943 390.1404 320.7381 370.1316
609.089 390.5344 318.7048 373.8321
606.4239 391.1792 319.8583 374.0805
584.1709 372.0499 297.8742 359.7351
589.4836 382.2804 309.831 363.3091
597.3839 381.4414 313.9321 364.9331
598.867 387.7995 307.4594 363.355
598.9865 380.7114 306.0465 362.5252
591.6007 382.8376 304.4083 361.2412
588.1279 369.7155 305.7574 360.2592
588.5238 377.1057 301.912 352.0447
583.2127 359.6878 286.4617 341.2549
581.4518 369.2001 295.2705 357.5381
588.8873 376.1826 300.5427 353.425
600.4972 380.8424 305.7412 368.4813
592.2837 371.2645 311.5241 357.7777
604.3131 386.6588 309.5598 361.3112
608.4592 390.9652 319.343 371.7081
609.5272 399.6543 325.6529 372.7945
607.1206 393.4223 312.2227 368.8451
601.9782 387.3044 313.9138 375.1686
593.7213 381.9104 309.4034 366.3447
588.0481 369.5908 294.8963 356.902
600.3484 384.3863 305.9608 354.5218
596.38 381.9002 313.1183 364.5462
578.8578 366.2488 298.4071 348.8993
581.9649 359.3571 293.1934 350.0121
580.0734 367.9283 290.1704 346.57
567.1707 365.8946 286.1615 341.41
576.0548 364.6775 296.6786 348.8441
573.8749 356.5887 279.739 336.7624
577.2379 363.721 295.4032 346.4088
568.9738 366.8677 282.9783 344.1883
559.3933 348.7347 272.1629 335.3089
558.0006 350.9039 271.7344 336.1084
546.6329 339.9244 264.7203 314.8058
552.9836 337.6943 263.5418 319.3209
542.6627 330.1174 262.469 310.0417
548.8047 332.317 254.9758 318.7491
546.2879 330.7474 257.1398 312.8001
552.4255 330.1531 260.1408 314.7721
562.232 344.0581 267.0426 322.041
555.1178 338.1811 265.8385 320.2865
542.7786 329.8483 255.4845 311.7982
541.7213 324.4055 255.5129 315.4284
542.5295 337.2052 260.6357 312.9775
541.1216 336.9985 268.6604 315.0433
